participant_id,Group,Questions,Response,DISPLAY,PROMPT,QUESTION,Picture
group_1_6,1,Q55,Completely false,0,ALL,Q77,MiloLalaMaxLuna
group_1_6,1,Q56,Neither completely true nor completely false,2,LESS,C28,LeoCocoLunaMia
group_1_6,1,Q57,Completely true,4,AND,U1,MiaLokiCocoMilo
group_1_6,1,Q58,Neither completely true nor completely false,4,FEW,C29,LalaLokiLeoNala
group_1_6,1,Q59,Neither completely true nor completely false,2,AND,Q66,TomLeoNalaMia
group_1_6,1,Q60,Completely false,4,LESS,C30,LalaLunaLeoLoki
group_1_7,1,Q1,Completely false,0,AND,Q68,LalaLokiMaxLuna
group_1_7,1,Q2,Neither completely true nor completely false,1,LESS,C1,MiaLalaLeoCoco
group_1_7,1,Q3,Completely true,4,ALL,Q72,LokiLeoCocoMilo
group_1_7,1,Q4,Completely true,3,MORE,C2,LunaMiloMiaLoki
group_1_7,1,Q5,Completely false,2,ALL,Q73,LeoMaxNalaMia
group_1_7,1,Q6,Neither completely true nor completely false,1,FEW,C3,MiaCocoLalaTom
group_1_7,1,Q7,Completely false,0,ALL,T1,MaxCocoLunaTom
group_1_7,1,Q8,Completely false,4,LESS,C4,NalaLokiMiloLuna
group_1_7,1,Q9,Completely true,4,AND,Q76,CocoNalaMiloLala
group_1_7,1,Q10,Completely false,1,MORE,C5,MaxTomNalaCoco
group_1_7,1,Q11,Neither completely true nor completely false,2,AND,T2,NalaLunaMiaLoki
group_1_7,1,Q12,Completely true,2,MANY,C6,MiloMiaTomLeo
group_1_7,1,Q13,Completely false,0,AND,Q71,LunaMiloTomLeo
group_1_7,1,Q14,Completely false,0,LESS,C7,TomLalaLokiCoco
group_1_7,1,Q15,Completely true,4,ALL,Q65,MiloMiaLalaMax
group_1_7,1,Q16,Neither completely true nor completely false,2,FEW,C8,MiloMaxTomMia
group_1_7,1,Q17,Completely false,2,ALL,Q67,MiaTomLokiCoco
group_1_7,1,Q18,Completely false,0,MORE,C9,CocoLalaLunaNala
group_1_7,1,Q19,Completely false,0,ALL,Q75,TomLalaLeoNala
group_1_7,1,Q20,Neither completely true nor completely false,1,MANY,C10,MaxNalaMiloTom
group_1_7,1,Q21,Completely true,4,AND,Q81,LalaLokiLeoMax
group_1_7,1,Q22,Completely true,3,MORE,C11,LokiLeoMaxLuna
group_1_7,1,Q23,Neither completely true nor completely false,2,AND,Q59,LokiLeoMaxCoco
group_1_7,1,Q24,Completely false,3,LESS,C12,LunaLeoMiaMilo
group_1_7,1,Q25,Completely false,0,AND,Q74,LeoMaxCocoNala
group_1_7,1,Q26,Completely true,4,MORE,C13,NalaMiloTomLoki
group_1_7,1,Q27,Completely true,4,ALL,Q83,MaxCocoNalaLuna
group_1_7,1,Q28,Completely true,4,MANY,C14,LalaLeoCocoLuna
group_1_7,1,Q29,Neither completely true nor completely false,2,ALL,Q78,CocoNalaLunaMilo
group_1_7,1,Q30,Completely false,0,LESS,C15,TomLokiMaxNala
group_1_7,1,Q31,Completely false,0,ALL,Q87,NalaLunaMiloMia
group_1_7,1,Q32,Completely false,1,MORE,C16,MaxCocoNalaMia
group_1_7,1,Q33,Completely true,4,AND,Q61,LunaMiloMiaTom
group_1_7,1,Q34,Completely false,0,FEW,C17,CocoLunaMiaLala
group_1_7,1,Q35,Neither completely true nor completely false,2,AND,Q82,MiloMiaTomLala
group_1_7,1,Q36,Completely false,3,LESS,C18,LokiMaxNalaMilo
group_1_7,1,Q37,Completely false,0,AND,Q79,MiaTomLalaLoki
group_1_7,1,Q38,Completely false,2,MORE,C19,LeoMiaCocoMax
group_1_7,1,Q39,Completely true,4,ALL,Q70,TomLalaLokiLeo
group_1_7,1,Q40,Completely true,3,FEW,C20,LokiMiloMaxLeo
group_1_7,1,Q41,Completely false,2,ALL,Q69,LalaMaxLunaTom
group_1_7,1,Q42,Completely false,2,LESS,C21,LeoMaxCocoMilo
group_1_7,1,Q43,Completely false,0,ALL,Q84,LokiCocoMiloLala
group_1_7,1,Q44,Completely false,2,MORE,C22,MiloTomLokiMax
group_1_7,1,Q45,Completely true,4,CONJ,Q85,LeoNalaMiaLoki
group_1_7,1,Q46,Completely true,1,LESS,C23,MiaTomLalaMax
group_1_7,1,Q47,Neither completely true nor completely false,2,CONJ,Q60,MaxLunaTomLeo
group_1_7,1,Q48,Completely true,3,MANY,C24,LunaMiaLalaLeo
group_1_7,1,Q49,Completely false,0,CONJ,Q62,CocoMiloLalaMax
group_1_7,1,Q50,Completely false,0,MORE,C25,CocoNalaLunaTom
group_1_7,1,Q51,Completely true,4,ALL,Q80,NalaMiaLokiCoco
group_1_7,1,Q52,Completely true,4,MORE,C26,NalaLunaMiloLala
group_1_7,1,Q53,Completely false,2,ALL,Q63,LunaTomLeoNala
group_1_7,1,Q54,Completely false,0,MANY,C27,TomNalaLokiLala
group_1_7,1,Q55,Completely false,0,ALL,Q77,MiloLalaMaxLuna
group_1_7,1,Q56,Neither completely true nor completely false,2,LESS,C28,LeoCocoLunaMia
group_1_7,1,Q57,Completely true,4,AND,U1,MiaLokiCocoMilo
group_1_7,1,Q58,Neither completely true nor completely false,4,FEW,C29,LalaLokiLeoNala
group_1_7,1,Q59,Neither completely true nor completely false,2,AND,Q66,TomLeoNalaMia
group_1_7,1,Q60,Completely false,4,LESS,C30,LalaLunaLeoLoki
group_2_1,2,Q1,Completely false,1,FEW,Q76,MiaCocoLalaTom
group_2_1,2,Q2,Neither completely true nor completely false,2,AND,C1,LalaLokiMaxLuna
group_2_1,2,Q3,Completely false,0,FEW,Q82,CocoLunaMiaLala
group_2_1,2,Q4,Completely false,0,AND,C2,LokiLeoCocoMilo
group_2_1,2,Q5,Completely false,4,LESS,Q73,NalaLokiMiloLuna
group_2_1,2,Q6,Completely true,4,ALL,C3,LeoMaxNalaMia
group_2_1,2,Q7,Completely true,1,LESS,T1,MiaLalaLeoCoco
group_2_1,2,Q8,Completely false,2,ALL,C4,MaxCocoLunaTom
group_2_1,2,Q9,Completely false,2,MORE,Q70,LeoMiaCocoMax
group_2_1,2,Q10,Completely false,0,ALL,C5,CocoNalaMiloLala
group_2_1,2,Q11,Completely true,3,MORE,T2,LunaMiloMiaLoki
group_2_1,2,Q12,Completely true,4,AND,C6,NalaLunaMiaLoki
group_2_1,2,Q13,Completely false,0,MORE,Q72,CocoLalaLunaNala
group_2_1,2,Q14,Neither completely true nor completely false,2,AND,C7,LunaMiloTomLeo
group_2_1,2,Q15,Neither completely true nor completely false,2,MANY,Q65,MiloMiaTomLeo
group_2_1,2,Q16,Completely false,0,AND,C8,MiloMiaLalaMax
group_2_1,2,Q17,Completely true,0,LESS,Q67,TomLalaLokiCoco
group_2_1,2,Q18,Completely true,4,ALL,C9,MiaTomLokiCoco
group_2_1,2,Q19,Neither completely true nor completely false,2,FEW,Q75,MiloMaxTomMia
group_2_1,2,Q20,Completely false,2,ALL,C10,TomLalaLeoNala
group_2_1,2,Q21,Completely false,1,MANY,Q81,MaxNalaMiloTom
group_2_1,2,Q22,Completely false,0,ALL,C11,LalaLokiLeoMax
group_2_1,2,Q23,Completely true,3,MORE,Q59,LokiLeoMaxLuna
group_2_1,2,Q24,Completely true,4,AND,C12,LokiLeoMaxCoco
group_2_1,2,Q25,Completely false,3,LESS,Q74,LunaLeoMiaMilo
group_2_1,2,Q26,Neither completely true nor completely false,2,AND,C13,LeoMaxCocoNala
group_2_1,2,Q27,Completely true,4,MORE,Q83,NalaMiloTomLoki
group_2_1,2,Q28,Completely false,0,AND,C14,MaxCocoNalaLuna
group_2_1,2,Q29,Completely true,4,MANY,Q78,LalaLeoCocoLuna
group_2_1,2,Q30,Completely true,4,ALL,C15,CocoNalaLunaMilo
group_2_1,2,Q31,Completely true,0,LESS,Q87,TomLokiMaxNala
group_2_1,2,Q32,Completely false,2,ALL,C16,NalaLunaMiloMia
group_2_1,2,Q33,Completely false,2,LESS,Q60,LeoMaxCocoMilo
group_2_1,2,Q34,Completely false,0,ALL,C17,LunaMiloMiaTom
group_2_1,2,Q35,Completely false,1,MORE,Q71,MaxTomNalaCoco
group_2_1,2,Q36,Completely true,4,AND,C18,MiloMiaTomLala
group_2_1,2,Q37,Completely false,3,LESS,Q79,LokiMaxNalaMilo
group_2_1,2,Q38,Completely false,2,AND,C19,MiaTomLalaLoki
group_2_1,2,Q39,Completely false,1,MORE,Q61,MaxCocoNalaMia
group_2_1,2,Q40,Completely false,0,AND,C20,TomLalaLokiLeo
group_2_1,2,Q41,Completely true,3,FEW,Q69,LokiMiloMaxLeo
group_2_1,2,Q42,Completely true,4,ALL,C21,LalaMaxLunaTom
group_2_1,2,Q43,Completely true,3,MANY,Q84,LunaMiaLalaLeo
group_2_1,2,Q44,Completely false,2,ALL,C22,LokiCocoMiloLala
group_2_1,2,Q45,Completely false,2,MORE,Q85,MiloTomLokiMax
group_2_1,2,Q46,Completely false,0,ALL,C23,LeoNalaMiaLoki
group_2_1,2,Q47,Completely true,4,MORE,Q63,NalaLunaMiloLala
group_2_1,2,Q48,Completely true,4,AND,C24,MaxLunaTomLeo
group_2_1,2,Q49,Completely false,0,MORE,Q62,CocoNalaLunaTom
group_2_1,2,Q50,Neither completely true nor completely false,2,AND,C25,CocoMiloLalaMax
group_2_1,2,Q51,Completely false,2,LESS,Q80,LeoCocoLunaMia
group_2_1,2,Q52,Completely false,0,AND,C26,NalaMiaLokiCoco
group_2_1,2,Q53,Completely true,4,FEW,U1,LalaLokiLeoNala
group_2_1,2,Q54,Completely true,4,ALL,C27,LunaTomLeoNala
group_2_1,2,Q55,Completely false,0,MANY,Q77,TomNalaLokiLala
group_2_1,2,Q56,Completely false,2,ALL,C28,MiloLalaMaxLuna
group_2_1,2,Q57,Completely true,1,LESS,Q66,MiaTomLalaMax
group_2_1,2,Q58,Completely false,0,ALL,C29,MiaLokiCocoMilo
group_2_1,2,Q59,Completely false,4,LESS,Q68,LalaLunaLeoLoki
group_2_1,2,Q60,Completely true,4,AND,C30,TomLeoNalaMia
group_2_2,2,Q1,Completely false,1,FEW,Q76,MiaCocoLalaTom
group_2_2,2,Q2,Neither completely true nor completely false,2,AND,C1,LalaLokiMaxLuna
group_2_2,2,Q3,Completely false,0,FEW,Q82,CocoLunaMiaLala
group_2_2,2,Q4,Completely false,0,AND,C2,LokiLeoCocoMilo
group_2_2,2,Q5,Completely false,4,LESS,Q73,NalaLokiMiloLuna
group_2_2,2,Q6,Completely true,4,ALL,C3,LeoMaxNalaMia
group_2_2,2,Q7,Completely true,1,LESS,T1,MiaLalaLeoCoco
group_2_2,2,Q8,Completely false,2,ALL,C4,MaxCocoLunaTom
group_2_2,2,Q9,Completely false,2,MORE,Q70,LeoMiaCocoMax
group_2_2,2,Q10,Completely false,0,ALL,C5,CocoNalaMiloLala
group_2_2,2,Q11,Completely true,3,MORE,T2,LunaMiloMiaLoki
group_2_2,2,Q12,Completely true,4,AND,C6,NalaLunaMiaLoki
group_2_2,2,Q13,Completely false,0,MORE,Q72,CocoLalaLunaNala
group_2_2,2,Q14,Neither completely true nor completely false,2,AND,C7,LunaMiloTomLeo
group_2_2,2,Q15,Neither completely true nor completely false,2,MANY,Q65,MiloMiaTomLeo
group_2_2,2,Q16,Completely false,0,AND,C8,MiloMiaLalaMax
group_2_2,2,Q17,Completely true,0,LESS,Q67,TomLalaLokiCoco
group_2_2,2,Q18,Completely true,4,ALL,C9,MiaTomLokiCoco
group_2_2,2,Q19,Completely true,2,FEW,Q75,MiloMaxTomMia
group_2_2,2,Q20,Completely false,2,ALL,C10,TomLalaLeoNala
group_2_2,2,Q21,Completely false,1,MANY,Q81,MaxNalaMiloTom
group_2_2,2,Q22,Completely false,0,ALL,C11,LalaLokiLeoMax
group_2_2,2,Q23,Completely true,3,MORE,Q59,LokiLeoMaxLuna
group_2_2,2,Q24,Completely true,4,AND,C12,LokiLeoMaxCoco
group_2_2,2,Q25,Completely false,3,LESS,Q74,LunaLeoMiaMilo
group_2_2,2,Q26,Neither completely true nor completely false,2,AND,C13,LeoMaxCocoNala
group_2_2,2,Q27,Completely true,4,MORE,Q83,NalaMiloTomLoki
group_2_2,2,Q28,Completely false,0,AND,C14,MaxCocoNalaLuna
group_2_2,2,Q29,Completely true,4,MANY,Q78,LalaLeoCocoLuna
group_2_2,2,Q30,Completely true,4,ALL,C15,CocoNalaLunaMilo
group_2_2,2,Q31,Neither completely true nor completely false,0,LESS,Q87,TomLokiMaxNala
group_2_2,2,Q32,Completely false,2,ALL,C16,NalaLunaMiloMia
group_2_2,2,Q33,Completely false,2,LESS,Q60,LeoMaxCocoMilo
group_2_2,2,Q34,Completely false,0,ALL,C17,LunaMiloMiaTom
group_2_2,2,Q35,Completely false,1,MORE,Q71,MaxTomNalaCoco
group_2_2,2,Q36,Completely true,4,AND,C18,MiloMiaTomLala
group_2_2,2,Q37,Completely false,3,LESS,Q79,LokiMaxNalaMilo
group_2_2,2,Q38,Neither completely true nor completely false,2,AND,C19,MiaTomLalaLoki
group_2_2,2,Q39,Completely false,1,MORE,Q61,MaxCocoNalaMia
group_2_2,2,Q40,Completely false,0,AND,C20,TomLalaLokiLeo
group_2_2,2,Q41,Completely true,3,FEW,Q69,LokiMiloMaxLeo
group_2_2,2,Q42,Completely true,4,ALL,C21,LalaMaxLunaTom
group_2_2,2,Q43,Completely true,3,MANY,Q84,LunaMiaLalaLeo
group_2_2,2,Q44,Completely false,2,ALL,C22,LokiCocoMiloLala
group_2_2,2,Q45,Completely false,2,MORE,Q85,MiloTomLokiMax
group_2_2,2,Q46,Completely false,0,ALL,C23,LeoNalaMiaLoki
group_2_2,2,Q47,Completely true,4,MORE,Q63,NalaLunaMiloLala
group_2_2,2,Q48,Completely true,4,AND,C24,MaxLunaTomLeo
group_2_2,2,Q49,Completely false,0,MORE,Q62,CocoNalaLunaTom
group_2_2,2,Q50,Neither completely true nor completely false,2,AND,C25,CocoMiloLalaMax
group_2_2,2,Q51,Completely false,2,LESS,Q80,LeoCocoLunaMia
group_2_2,2,Q52,Completely false,0,AND,C26,NalaMiaLokiCoco
group_2_2,2,Q53,Neither completely true nor completely false,4,FEW,U1,LalaLokiLeoNala
group_2_2,2,Q54,Completely true,4,ALL,C27,LunaTomLeoNala
group_2_2,2,Q55,Completely false,0,MANY,Q77,TomNalaLokiLala
group_2_2,2,Q56,Completely false,2,ALL,C28,MiloLalaMaxLuna
group_2_2,2,Q57,Completely true,1,LESS,Q66,MiaTomLalaMax
group_2_2,2,Q58,Completely false,0,ALL,C29,MiaLokiCocoMilo
group_2_2,2,Q59,Completely false,4,LESS,Q68,LalaLunaLeoLoki
group_2_2,2,Q60,Completely true,4,AND,C30,TomLeoNalaMia
group_2_3,2,Q1,Neither completely true nor completely false,1,FEW,Q76,MiaCocoLalaTom
group_2_3,2,Q2,Neither completely true nor completely false,2,AND,C1,LalaLokiMaxLuna
group_2_3,2,Q3,Completely false,0,FEW,Q82,CocoLunaMiaLala
group_2_3,2,Q4,Completely false,0,AND,C2,LokiLeoCocoMilo
group_2_3,2,Q5,Completely false,4,LESS,Q73,NalaLokiMiloLuna
group_2_3,2,Q6,Completely true,4,ALL,C3,LeoMaxNalaMia
group_2_3,2,Q7,Completely true,1,LESS,T1,MiaLalaLeoCoco
group_2_3,2,Q8,Completely false,2,ALL,C4,MaxCocoLunaTom
group_2_3,2,Q9,Completely false,2,MORE,Q70,LeoMiaCocoMax
group_2_3,2,Q10,Completely false,0,ALL,C5,CocoNalaMiloLala
group_2_3,2,Q11,Completely true,3,MORE,T2,LunaMiloMiaLoki
group_2_3,2,Q12,Completely true,4,AND,C6,NalaLunaMiaLoki
group_2_3,2,Q13,Completely false,0,MORE,Q72,CocoLalaLunaNala
group_2_3,2,Q14,Neither completely true nor completely false,2,AND,C7,LunaMiloTomLeo
group_2_3,2,Q15,Neither completely true nor completely false,2,MANY,Q65,MiloMiaTomLeo
group_2_3,2,Q16,Completely false,0,AND,C8,MiloMiaLalaMax
group_2_3,2,Q17,Completely false,0,LESS,Q67,TomLalaLokiCoco
group_2_3,2,Q18,Completely true,4,ALL,C9,MiaTomLokiCoco
group_2_3,2,Q19,Completely true,2,FEW,Q75,MiloMaxTomMia
group_2_3,2,Q20,Completely false,2,ALL,C10,TomLalaLeoNala
group_2_3,2,Q21,Completely false,1,MANY,Q81,MaxNalaMiloTom
group_2_3,2,Q22,Completely false,0,ALL,C11,LalaLokiLeoMax
group_2_3,2,Q23,Completely true,3,MORE,Q59,LokiLeoMaxLuna
group_2_3,2,Q24,Completely true,4,AND,C12,LokiLeoMaxCoco
group_2_3,2,Q25,Completely false,3,LESS,Q74,LunaLeoMiaMilo
group_2_3,2,Q26,Neither completely true nor completely false,2,AND,C13,LeoMaxCocoNala
group_2_3,2,Q27,Completely true,4,MORE,Q83,NalaMiloTomLoki
group_2_3,2,Q28,Completely false,0,AND,C14,MaxCocoNalaLuna
group_2_3,2,Q29,Completely true,4,MANY,Q78,LalaLeoCocoLuna
group_2_3,2,Q30,Completely true,4,ALL,C15,CocoNalaLunaMilo
group_2_3,2,Q31,Completely true,0,LESS,Q87,TomLokiMaxNala
group_2_3,2,Q32,Completely false,2,ALL,C16,NalaLunaMiloMia
group_2_3,2,Q33,Neither completely true nor completely false,2,LESS,Q60,LeoMaxCocoMilo
group_2_3,2,Q34,Completely false,0,ALL,C17,LunaMiloMiaTom
group_2_3,2,Q35,Completely false,1,MORE,Q71,MaxTomNalaCoco
group_2_3,2,Q36,Completely true,4,AND,C18,MiloMiaTomLala
group_2_3,2,Q37,Completely false,3,LESS,Q79,LokiMaxNalaMilo
group_2_3,2,Q38,Neither completely true nor completely false,2,AND,C19,MiaTomLalaLoki
group_2_3,2,Q39,Completely false,1,MORE,Q61,MaxCocoNalaMia
group_2_3,2,Q40,Completely false,0,AND,C20,TomLalaLokiLeo
group_2_3,2,Q41,Completely true,3,FEW,Q69,LokiMiloMaxLeo
group_2_3,2,Q42,Completely true,4,ALL,C21,LalaMaxLunaTom
group_2_3,2,Q43,Completely true,3,MANY,Q84,LunaMiaLalaLeo
group_2_3,2,Q44,Completely false,2,ALL,C22,LokiCocoMiloLala
group_2_3,2,Q45,Completely false,2,MORE,Q85,MiloTomLokiMax
group_2_3,2,Q46,Completely false,0,ALL,C23,LeoNalaMiaLoki
group_2_3,2,Q47,Completely true,4,MORE,Q63,NalaLunaMiloLala
group_2_3,2,Q48,Completely true,4,AND,C24,MaxLunaTomLeo
group_2_3,2,Q49,Completely false,0,MORE,Q62,CocoNalaLunaTom
group_2_3,2,Q50,Neither completely true nor completely false,2,AND,C25,CocoMiloLalaMax
group_2_3,2,Q51,Completely false,2,LESS,Q80,LeoCocoLunaMia
group_2_3,2,Q52,Completely false,0,AND,C26,NalaMiaLokiCoco
group_2_3,2,Q53,Completely true,4,FEW,U1,LalaLokiLeoNala
group_2_3,2,Q54,Completely true,4,ALL,C27,LunaTomLeoNala
group_2_3,2,Q55,Completely false,0,MANY,Q77,TomNalaLokiLala
group_2_3,2,Q56,Completely false,2,ALL,C28,MiloLalaMaxLuna
group_2_3,2,Q57,Completely true,1,LESS,Q66,MiaTomLalaMax
group_2_3,2,Q58,Completely false,0,ALL,C29,MiaLokiCocoMilo
group_2_3,2,Q59,Completely false,4,LESS,Q68,LalaLunaLeoLoki
group_2_3,2,Q60,Completely true,4,AND,C30,TomLeoNalaMia
group_2_4,2,Q1,Completely false,1,FEW,Q76,MiaCocoLalaTom
group_2_4,2,Q2,Completely false,2,AND,C1,LalaLokiMaxLuna
group_2_4,2,Q3,Completely false,0,FEW,Q82,CocoLunaMiaLala
group_2_4,2,Q4,Completely false,0,AND,C2,LokiLeoCocoMilo
group_2_4,2,Q5,Completely false,4,LESS,Q73,NalaLokiMiloLuna
group_2_4,2,Q6,Completely true,4,ALL,C3,LeoMaxNalaMia
group_2_4,2,Q7,Completely true,1,LESS,T1,MiaLalaLeoCoco
group_2_4,2,Q8,Completely false,2,ALL,C4,MaxCocoLunaTom
group_2_4,2,Q9,Completely false,2,MORE,Q70,LeoMiaCocoMax
group_2_4,2,Q10,Completely false,0,ALL,C5,CocoNalaMiloLala
group_2_4,2,Q11,Completely true,3,MORE,T2,LunaMiloMiaLoki
group_2_4,2,Q12,Completely true,4,AND,C6,NalaLunaMiaLoki
group_2_4,2,Q13,Completely false,0,MORE,Q72,CocoLalaLunaNala
group_2_4,2,Q14,Neither completely true nor completely false,2,AND,C7,LunaMiloTomLeo
group_2_4,2,Q15,Neither completely true nor completely false,2,MANY,Q65,MiloMiaTomLeo
group_2_4,2,Q16,Completely false,0,AND,C8,MiloMiaLalaMax
group_2_4,2,Q17,Completely true,0,LESS,Q67,TomLalaLokiCoco
group_2_4,2,Q18,Completely true,4,ALL,C9,MiaTomLokiCoco
group_2_4,2,Q19,Neither completely true nor completely false,2,FEW,Q75,MiloMaxTomMia
group_2_4,2,Q20,Completely false,2,ALL,C10,TomLalaLeoNala
group_2_4,2,Q21,Completely false,1,MANY,Q81,MaxNalaMiloTom
group_2_4,2,Q22,Completely false,0,ALL,C11,LalaLokiLeoMax
group_2_4,2,Q23,Completely true,3,MORE,Q59,LokiLeoMaxLuna
group_2_4,2,Q24,Completely true,4,AND,C12,LokiLeoMaxCoco
group_2_4,2,Q25,Completely false,3,LESS,Q74,LunaLeoMiaMilo
group_2_4,2,Q26,Neither completely true nor completely false,2,AND,C13,LeoMaxCocoNala
group_2_4,2,Q27,Completely true,4,MORE,Q83,NalaMiloTomLoki
group_2_4,2,Q28,Completely false,0,AND,C14,MaxCocoNalaLuna
group_2_4,2,Q29,Completely true,4,MANY,Q78,LalaLeoCocoLuna
group_2_4,2,Q30,Completely true,4,ALL,C15,CocoNalaLunaMilo
group_2_4,2,Q31,Completely true,0,LESS,Q87,TomLokiMaxNala
group_2_4,2,Q32,Completely false,2,ALL,C16,NalaLunaMiloMia
group_2_4,2,Q33,Neither completely true nor completely false,2,LESS,Q60,LeoMaxCocoMilo
group_2_4,2,Q34,Completely false,0,ALL,C17,LunaMiloMiaTom
group_2_4,2,Q35,Completely false,1,MORE,Q71,MaxTomNalaCoco
group_2_4,2,Q36,Completely true,4,AND,C18,MiloMiaTomLala
group_2_4,2,Q37,Completely false,3,LESS,Q79,LokiMaxNalaMilo
group_2_4,2,Q38,Neither completely true nor completely false,2,AND,C19,MiaTomLalaLoki
group_2_4,2,Q39,Completely false,1,MORE,Q61,MaxCocoNalaMia
group_2_4,2,Q40,Completely false,0,AND,C20,TomLalaLokiLeo
group_2_4,2,Q41,Neither completely true nor completely false,3,FEW,Q69,LokiMiloMaxLeo
group_2_4,2,Q42,Completely true,4,ALL,C21,LalaMaxLunaTom
group_2_4,2,Q43,Completely true,3,MANY,Q84,LunaMiaLalaLeo
group_2_4,2,Q44,Completely false,2,ALL,C22,LokiCocoMiloLala
group_2_4,2,Q45,Completely false,2,MORE,Q85,MiloTomLokiMax
group_2_4,2,Q46,Completely false,0,ALL,C23,LeoNalaMiaLoki
group_2_4,2,Q47,Completely true,4,MORE,Q63,NalaLunaMiloLala
group_2_4,2,Q48,Completely true,4,AND,C24,MaxLunaTomLeo
group_2_4,2,Q49,Completely false,0,MORE,Q62,CocoNalaLunaTom
group_2_4,2,Q50,Neither completely true nor completely false,2,AND,C25,CocoMiloLalaMax
group_2_4,2,Q51,Neither completely true nor completely false,2,LESS,Q80,LeoCocoLunaMia
group_2_4,2,Q52,Completely false,0,AND,C26,NalaMiaLokiCoco
group_2_4,2,Q53,Neither completely true nor completely false,4,FEW,U1,LalaLokiLeoNala
group_2_4,2,Q54,Completely true,4,ALL,C27,LunaTomLeoNala
group_2_4,2,Q55,Completely false,0,MANY,Q77,TomNalaLokiLala
group_2_4,2,Q56,Completely false,2,ALL,C28,MiloLalaMaxLuna
group_2_4,2,Q57,Completely true,1,LESS,Q66,MiaTomLalaMax
group_2_4,2,Q58,Completely false,0,ALL,C29,MiaLokiCocoMilo
group_2_4,2,Q59,Completely false,4,LESS,Q68,LalaLunaLeoLoki
group_2_4,2,Q60,Completely true,4,AND,C30,TomLeoNalaMia
group_2_5,2,Q1,Completely false,1,FEW,Q76,MiaCocoLalaTom
group_2_5,2,Q2,Neither completely true nor completely false,2,AND,C1,LalaLokiMaxLuna
group_2_5,2,Q3,Completely false,0,FEW,Q82,CocoLunaMiaLala
group_2_5,2,Q4,Completely false,0,AND,C2,LokiLeoCocoMilo
group_2_5,2,Q5,Completely false,4,LESS,Q73,NalaLokiMiloLuna
group_2_5,2,Q6,Completely true,4,ALL,C3,LeoMaxNalaMia
group_2_5,2,Q7,Completely true,1,LESS,T1,MiaLalaLeoCoco
group_2_5,2,Q8,Completely false,2,ALL,C4,MaxCocoLunaTom
group_2_5,2,Q9,Completely false,2,MORE,Q70,LeoMiaCocoMax
group_2_5,2,Q10,Completely false,0,ALL,C5,CocoNalaMiloLala
group_2_5,2,Q11,Completely true,3,MORE,T2,LunaMiloMiaLoki
group_2_5,2,Q12,Completely true,4,AND,C6,NalaLunaMiaLoki
group_2_5,2,Q13,Completely false,0,MORE,Q72,CocoLalaLunaNala
group_2_5,2,Q14,Neither completely true nor completely false,2,AND,C7,LunaMiloTomLeo
group_2_5,2,Q15,Neither completely true nor completely false,2,MANY,Q65,MiloMiaTomLeo
group_2_5,2,Q16,Completely false,0,AND,C8,MiloMiaLalaMax
group_2_5,2,Q17,Completely false,0,LESS,Q67,TomLalaLokiCoco
group_2_5,2,Q18,Completely true,4,ALL,C9,MiaTomLokiCoco
group_2_5,2,Q19,Completely true,2,FEW,Q75,MiloMaxTomMia
group_2_5,2,Q20,Completely false,2,ALL,C10,TomLalaLeoNala
group_2_5,2,Q21,Completely false,1,MANY,Q81,MaxNalaMiloTom
group_2_5,2,Q22,Completely false,0,ALL,C11,LalaLokiLeoMax
group_2_5,2,Q23,Completely true,3,MORE,Q59,LokiLeoMaxLuna
group_2_5,2,Q24,Completely true,4,AND,C12,LokiLeoMaxCoco
group_2_5,2,Q25,Completely false,3,LESS,Q74,LunaLeoMiaMilo
group_2_5,2,Q26,Completely false,2,AND,C13,LeoMaxCocoNala
group_2_5,2,Q27,Completely true,4,MORE,Q83,NalaMiloTomLoki
group_2_5,2,Q28,Completely false,0,AND,C14,MaxCocoNalaLuna
group_2_5,2,Q29,Completely true,4,MANY,Q78,LalaLeoCocoLuna
group_2_5,2,Q30,Completely true,4,ALL,C15,CocoNalaLunaMilo
group_2_5,2,Q31,Completely false,0,LESS,Q87,TomLokiMaxNala
group_2_5,2,Q32,Completely false,2,ALL,C16,NalaLunaMiloMia
group_2_5,2,Q33,Neither completely true nor completely false,2,LESS,Q60,LeoMaxCocoMilo
group_2_5,2,Q34,Completely false,0,ALL,C17,LunaMiloMiaTom
group_2_5,2,Q35,Completely false,1,MORE,Q71,MaxTomNalaCoco
group_2_5,2,Q36,Completely true,4,AND,C18,MiloMiaTomLala
group_2_5,2,Q37,Completely false,3,LESS,Q79,LokiMaxNalaMilo
group_2_5,2,Q38,Completely false,2,AND,C19,MiaTomLalaLoki
group_2_5,2,Q39,Completely false,1,MORE,Q61,MaxCocoNalaMia
group_2_5,2,Q40,Completely false,0,AND,C20,TomLalaLokiLeo
group_2_5,2,Q41,Completely true,3,FEW,Q69,LokiMiloMaxLeo
group_2_5,2,Q42,Completely true,4,ALL,C21,LalaMaxLunaTom
group_2_5,2,Q43,Completely true,3,MANY,Q84,LunaMiaLalaLeo
group_2_5,2,Q44,Completely false,2,ALL,C22,LokiCocoMiloLala
group_2_5,2,Q45,Completely false,2,MORE,Q85,MiloTomLokiMax
group_2_5,2,Q46,Completely false,0,ALL,C23,LeoNalaMiaLoki
group_2_5,2,Q47,Completely true,4,MORE,Q63,NalaLunaMiloLala
group_2_5,2,Q48,Completely true,4,AND,C24,MaxLunaTomLeo
